ID	NOC	Games	City	Year	Sport	Event	Medal
66865	SWE	1920 Summer	Antwerpen	1920	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Gold
66866	SWE	1996 Summer	Atlanta	1996	Handball	Handball Men's Handball	Silver
66866	SWE	2000 Summer	Sydney	2000	Handball	Handball Men's Handball	Silver
66870	SWE	1912 Summer	Stockholm	1912	Shooting	Shooting Men's Free Rifle, Three Positions, 300 metres, Team	Gold
66870	SWE	1912 Summer	Stockholm	1912	Shooting	Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team	Bronze
66874	SWE	1912 Summer	Stockholm	1912	Athletics	Athletics Men's Cross-Country, Team	Gold
66880	SWE	1912 Summer	Stockholm	1912	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Gold
66882	SWE	1952 Summer	Helsinki	1952	Swimming	Swimming Men's 100 metres Freestyle	Bronze
66883	SWE	1972 Summer	Munich	1972	Swimming	Swimming Men's 200 metres Individual Medley	Gold
66883	SWE	1972 Summer	Munich	1972	Swimming	Swimming Men's 400 metres Individual Medley	Gold
66885	SWE	2008 Summer	Beijing	2008	Cycling	Cycling Men's Individual Time Trial	Silver
66889	SWE	1936 Summer	Berlin	1936	Canoeing	Canoeing Men's Kayak Doubles, 10,000 metres	Bronze
66911	SWE	1956 Summer	Melbourne	1956	Rowing	Rowing Men's Coxed Fours	Silver
66916	SWE	1948 Summer	London	1948	Athletics	Athletics Men's 400 metres Hurdles	Bronze
66916	SWE	1948 Summer	London	1948	Athletics	Athletics Men's 4 x 400 metres Relay	Bronze
66929	FIN	1928 Summer	Amsterdam	1928	Athletics	Athletics Men's 1,500 metres	Gold
66933	BLR	2000 Summer	Sydney	2000	Judo	Judo Men's Lightweight	Bronze
66935	ESP	1992 Summer	Barcelona	1992	Football	Football Men's Football	Gold
66942	FIN	1912 Summer	Stockholm	1912	Wrestling	Wrestling Men's Featherweight, Greco-Roman	Bronze
66946	URS	1988 Summer	Seoul	1988	Gymnastics	Gymnastics Women's Team All-Around	Gold
66949	URS	1980 Summer	Moskva	1980	Volleyball	Volleyball Men's Volleyball	Gold
66950	IRI	2012 Summer	London	2012	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Bronze
66952	GEO	2012 Summer	London	2012	Wrestling	Wrestling Men's Lightweight, Greco-Roman	Silver
66953	EUN	1992 Summer	Barcelona	1992	Diving	Diving Women's Springboard	Silver
66953	RUS	1996 Summer	Atlanta	1996	Diving	Diving Women's Springboard	Silver
66953	AUS	2004 Summer	Athina	2004	Diving	Diving Women's Synchronized Springboard	Bronze
66954	RUS	2012 Summer	London	2012	Athletics	Athletics Women's 20 kilometres Walk	Gold
66957	ITA	2012 Summer	London	2012	Volleyball	Volleyball Men's Volleyball	Bronze
66958	POL	1928 Summer	Amsterdam	1928	Fencing	Fencing Men's Sabre, Team	Bronze
66963	RUS	1996 Summer	Atlanta	1996	Athletics	Athletics Women's Triple Jump	Silver
66976	FRA	1924 Summer	Paris	1924	Rugby	Rugby Men's Rugby	Silver
66978	AUS	1960 Summer	Roma	1960	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
66988	NED	1964 Summer	Tokyo	1964	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
66992	ESP	1984 Summer	Los Angeles	1984	Rowing	Rowing Men's Coxless Pairs	Silver
66996	CUB	1992 Summer	Barcelona	1992	Volleyball	Volleyball Women's Volleyball	Gold
66998	FRA	1948 Summer	London	1948	Fencing	Fencing Men's Foil, Team	Gold
66998	FRA	1952 Summer	Helsinki	1952	Fencing	Fencing Men's Foil, Team	Gold
66998	FRA	1956 Summer	Melbourne	1956	Fencing	Fencing Men's Foil, Team	Silver
67005	FRA	1992 Summer	Barcelona	1992	Handball	Handball Men's Handball	Bronze
67007	GER	2004 Summer	Athina	2004	Hockey	Hockey Women's Hockey	Gold
67014	ITA	1936 Summer	Berlin	1936	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
67019	POL	1972 Summer	Munich	1972	Football	Football Men's Football	Gold
67019	POL	1976 Summer	Montreal	1976	Football	Football Men's Football	Silver
67026	FRA	1976 Summer	Montreal	1976	Fencing	Fencing Women's Foil, Team	Silver
67026	FRA	1980 Summer	Moskva	1980	Fencing	Fencing Women's Foil, Team	Gold
67026	FRA	1984 Summer	Los Angeles	1984	Fencing	Fencing Women's Foil, Team	Bronze
67030	GER	1900 Summer	Paris	1900	Rugby	Rugby Men's Rugby	Silver
67032	NZL	1992 Summer	Barcelona	1992	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
67032	NZL	1996 Summer	Atlanta	1996	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
67037	ITA	1932 Summer	Los Angeles	1932	Gymnastics	Gymnastics Men's Rings	Bronze
67040	NED	1996 Summer	Atlanta	1996	Volleyball	Volleyball Men's Volleyball	Gold
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Individual All-Around	Gold
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Team All-Around	Gold
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Team Portable Apparatus	Bronze
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Floor Exercise	Gold
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Horse Vault	Gold
67046	URS	1956 Summer	Melbourne	1956	Gymnastics	Gymnastics Women's Uneven Bars	Silver
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Individual All-Around	Gold
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Team All-Around	Gold
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Floor Exercise	Gold
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Horse Vault	Bronze
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Uneven Bars	Silver
67046	URS	1960 Summer	Roma	1960	Gymnastics	Gymnastics Women's Balance Beam	Silver
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Individual All-Around	Silver
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Team All-Around	Gold
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Floor Exercise	Gold
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Horse Vault	Silver
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Uneven Bars	Bronze
67046	URS	1964 Summer	Tokyo	1964	Gymnastics	Gymnastics Women's Balance Beam	Bronze
67049	GER	1992 Summer	Barcelona	1992	Hockey	Hockey Women's Hockey	Silver
67049	GER	2004 Summer	Athina	2004	Hockey	Hockey Women's Hockey	Gold
67052	GDR	1976 Summer	Montreal	1976	Rowing	Rowing Women's Coxed Quadruple Sculls	Gold
67052	GDR	1980 Summer	Moskva	1980	Rowing	Rowing Women's Coxed Quadruple Sculls	Gold
67060	HUN	1924 Summer	Paris	1924	Art Competitions	Art Competitions Mixed Architecture	Silver
67063	GDR	1976 Summer	Montreal	1976	Football	Football Men's Football	Gold
67066	GER	2008 Summer	Beijing	2008	Football	Football Women's Football	Bronze
67066	GER	2016 Summer	Rio de Janeiro	2016	Football	Football Women's Football	Gold
67068	FRA	1952 Summer	Helsinki	1952	Canoeing	Canoeing Men's Canadian Doubles, 10,000 metres	Gold
67069	AUT	1936 Summer	Berlin	1936	Football	Football Men's Football	Silver
67070	ARG	1960 Summer	Roma	1960	Boxing	Boxing Men's Lightweight	Bronze
67074	USA	1924 Summer	Paris	1924	Water Polo	Water Polo Men's Water Polo	Bronze
67075	ROU	1964 Summer	Tokyo	1964	Canoeing	Canoeing Women's Kayak Singles, 500 metres	Silver
67075	ROU	1964 Summer	Tokyo	1964	Canoeing	Canoeing Women's Kayak Doubles, 500 metres	Bronze
67076	GER	1960 Summer	Roma	1960	Athletics	Athletics Men's 4 x 100 metres Relay	Gold
67083	USA	1928 Summer	Amsterdam	1928	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold
67083	USA	1928 Summer	Amsterdam	1928	Swimming	Swimming Men's 100 metres Backstroke	Silver
67084	GER	1960 Summer	Roma	1960	Athletics	Athletics Women's Long Jump	Bronze
67086	FRA	1900 Summer	Paris	1900	Water Polo	Water Polo Men's Water Polo	Bronze
67089	GBR	2016 Summer	Rio de Janeiro	2016	Diving	Diving Men's Springboard	Silver
67089	GBR	2016 Summer	Rio de Janeiro	2016	Diving	Diving Men's Synchronized Springboard	Gold
67104	CAN	1984 Summer	Los Angeles	1984	Rowing	Rowing Women's Double Sculls	Bronze
67105	CAN	1984 Summer	Los Angeles	1984	Rowing	Rowing Women's Double Sculls	Bronze
67105	CAN	1992 Summer	Barcelona	1992	Rowing	Rowing Women's Single Sculls	Bronze
67105	CAN	1996 Summer	Atlanta	1996	Rowing	Rowing Women's Single Sculls	Silver
67113	CMR	2000 Summer	Sydney	2000	Football	Football Men's Football	Gold
67126	FRA	1900 Summer	Paris	1900	Fencing	Fencing Men's epee, Masters, Individual	Bronze
67136	ITA	1948 Summer	London	1948	Art Competitions	Art Competitions Mixed Music, Instrumental And Chamber	Bronze
67140	USA	1936 Summer	Berlin	1936	Boxing	Boxing Men's Flyweight	Bronze
67141	GBR	1948 Summer	London	1948	Rowing	Rowing Men's Coxless Pairs	Gold
67143	NED	1984 Summer	Los Angeles	1984	Rowing	Rowing Women's Coxed Eights	Bronze
67148	SWE	1936 Summer	Berlin	1936	Sailing	Sailing Mixed Two Person Keelboat	Silver
67149	URS	1956 Summer	Melbourne	1956	Basketball	Basketball Men's Basketball	Silver
67150	ITA	2012 Summer	London	2012	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
67151	DEN	1996 Summer	Atlanta	1996	Handball	Handball Women's Handball	Gold
67152	NOR	1984 Summer	Los Angeles	1984	Cycling	Cycling Men's Road Race, Individual	Bronze
67161	DEN	1912 Summer	Stockholm	1912	Gymnastics	Gymnastics Men's Team All-Around, Swedish System	Silver
67170	FRA	1924 Summer	Paris	1924	Athletics	Athletics Men's Cross-Country, Team	Bronze
67172	USA	1984 Summer	Los Angeles	1984	Athletics	Athletics Men's Shot Put	Bronze
67177	AUS	2008 Summer	Beijing	2008	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
67177	AUS	2008 Summer	Beijing	2008	Swimming	Swimming Men's 100 metres Butterfly	Bronze
67177	AUS	2008 Summer	Beijing	2008	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
67178	GBR	1928 Summer	Amsterdam	1928	Cycling	Cycling Men's Road Race, Team	Silver
67182	FRA	1924 Summer	Paris	1924	Athletics	Athletics Men's Cross-Country, Team	Bronze
67201	USA	1992 Summer	Barcelona	1992	Equestrianism	Equestrianism Mixed Dressage, Team	Bronze
67208	GBR	2004 Summer	Athina	2004	Rowing	Rowing Women's Double Sculls	Bronze
67208	GBR	2008 Summer	Beijing	2008	Rowing	Rowing Women's Double Sculls	Bronze
67214	SUI	1912 Summer	Stockholm	1912	Art Competitions	Art Competitions Mixed Architecture	Gold
67223	ARG	2008 Summer	Beijing	2008	Football	Football Men's Football	Gold
67233	FRA	2012 Summer	London	2012	Athletics	Athletics Men's Pole Vault	Gold
67233	FRA	2016 Summer	Rio de Janeiro	2016	Athletics	Athletics Men's Pole Vault	Silver
67235	USA	1952 Summer	Helsinki	1952	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
67240	AUS	1960 Summer	Roma	1960	Equestrianism	Equestrianism Men's Three-Day Event, Individual	Silver
67240	AUS	1960 Summer	Roma	1960	Equestrianism	Equestrianism Men's Three-Day Event, Team	Gold
67251	ITA	1960 Summer	Roma	1960	Water Polo	Water Polo Men's Water Polo	Gold
67255	BLR	2000 Summer	Sydney	2000	Weightlifting	Weightlifting Men's Lightweight	Bronze
67260	ROU	1984 Summer	Los Angeles	1984	Rowing	Rowing Women's Coxed Fours	Gold
67262	BLR	1996 Summer	Atlanta	1996	Rowing	Rowing Women's Coxed Eights	Bronze
67267	YUG	1972 Summer	Munich	1972	Handball	Handball Men's Handball	Gold
67268	URS	1988 Summer	Seoul	1988	Handball	Handball Men's Handball	Gold
67268	EUN	1992 Summer	Barcelona	1992	Handball	Handball Men's Handball	Gold
67268	RUS	2000 Summer	Sydney	2000	Handball	Handball Men's Handball	Gold
67268	RUS	2004 Summer	Athina	2004	Handball	Handball Men's Handball	Bronze
67269	RUS	2000 Summer	Sydney	2000	Handball	Handball Men's Handball	Gold
67271	RUS	2000 Summer	Sydney	2000	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
67271	RUS	2004 Summer	Athina	2004	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
67277	GBR	1908 Summer	London	1908	Hockey	Hockey Men's Hockey	Bronze
67283	GBR	2000 Summer	Sydney	2000	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
67283	GBR	2004 Summer	Athina	2004	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	Gold
67283	GBR	2004 Summer	Athina	2004	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
67288	NGR	1996 Summer	Atlanta	1996	Football	Football Men's Football	Gold
67294	USA	1992 Summer	Barcelona	1992	Volleyball	Volleyball Women's Volleyball	Bronze
67302	USA	1904 Summer	St. Louis	1904	Football	Football Men's Football	Silver
67307	JAM	1984 Summer	Los Angeles	1984	Athletics	Athletics Men's 4 x 100 metres Relay	Silver
67308	AUS	1956 Summer	Melbourne	1956	Athletics	Athletics Men's 10,000 metres	Bronze
67311	CAN	2016 Summer	Rio de Janeiro	2016	Football	Football Women's Football	Bronze
67323	AUS	2008 Summer	Beijing	2008	Canoeing	Canoeing Women's Kayak Singles, Slalom	Silver
67324	USA	1984 Summer	Los Angeles	1984	Basketball	Basketball Women's Basketball	Gold
67326	USA	2012 Summer	London	2012	Fencing	Fencing Women's epee, Team	Bronze
67335	JAM	2000 Summer	Sydney	2000	Athletics	Athletics Women's 100 metres	Silver
67335	JAM	2000 Summer	Sydney	2000	Athletics	Athletics Women's 4 x 100 metres Relay	Silver
67335	JAM	2004 Summer	Athina	2004	Athletics	Athletics Women's 4 x 100 metres Relay	Gold
67346	GBR	1908 Summer	London	1908	Rugby	Rugby Men's Rugby	Silver
67348	GBR	1908 Summer	London	1908	Sailing	Sailing Mixed 6 metres	Gold
67358	USA	2008 Summer	Beijing	2008	Basketball	Basketball Women's Basketball	Gold
67364	FRA	2012 Summer	London	2012	Basketball	Basketball Women's Basketball	Silver
67367	NZL	1984 Summer	Los Angeles	1984	Rowing	Rowing Men's Coxed Fours	Bronze
67372	IND	1956 Summer	Melbourne	1956	Hockey	Hockey Men's Hockey	Gold
67372	IND	1960 Summer	Roma	1960	Hockey	Hockey Men's Hockey	Silver
67372	IND	1964 Summer	Tokyo	1964	Hockey	Hockey Men's Hockey	Gold
67374	USA	1936 Summer	Berlin	1936	Art Competitions	Art Competitions Mixed Architecture, Designs For Town Planning	Silver
67375	CAN	1996 Summer	Atlanta	1996	Rowing	Rowing Men's Lightweight Coxless Fours	Silver
67377	CAN	2016 Summer	Rio de Janeiro	2016	Cycling	Cycling Women's Team Pursuit	Bronze
67378	CAN	1968 Summer	Mexico City	1968	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
67392	USA	1952 Summer	Helsinki	1952	Athletics	Athletics Men's Pole Vault	Silver
67394	URS	1972 Summer	Munich	1972	Gymnastics	Gymnastics Women's Individual All-Around	Bronze
67394	URS	1972 Summer	Munich	1972	Gymnastics	Gymnastics Women's Team All-Around	Gold
67394	URS	1972 Summer	Munich	1972	Gymnastics	Gymnastics Women's Floor Exercise	Bronze
67394	URS	1972 Summer	Munich	1972	Gymnastics	Gymnastics Women's Balance Beam	Silver
67396	ROU	1976 Summer	Montreal	1976	Rowing	Rowing Women's Coxed Quadruple Sculls	Bronze
67402	ROU	1992 Summer	Barcelona	1992	Fencing	Fencing Women's Foil, Team	Bronze
67402	ROU	1996 Summer	Atlanta	1996	Fencing	Fencing Women's Foil, Team	Silver
67405	FRA	2012 Summer	London	2012	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Bronze
67411	YUG	1972 Summer	Munich	1972	Handball	Handball Men's Handball	Gold
67415	GRE	1906 Summer	Athina	1906	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Silver
67416	GRE	1906 Summer	Athina	1906	Tug-Of-War	Tug-Of-War Men's Tug-Of-War	Silver
67430	URS	1976 Summer	Montreal	1976	Rowing	Rowing Men's Quadruple Sculls	Silver
67439	CUB	1996 Summer	Atlanta	1996	Baseball	Baseball Men's Baseball	Gold
67439	CUB	2000 Summer	Sydney	2000	Baseball	Baseball Men's Baseball	Silver
67439	CUB	2004 Summer	Athina	2004	Baseball	Baseball Men's Baseball	Gold
67439	CUB	2008 Summer	Beijing	2008	Baseball	Baseball Men's Baseball	Silver
67441	MNE	2012 Summer	London	2012	Handball	Handball Women's Handball	Silver
67444	BLR	2000 Summer	Sydney	2000	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
67460	POL	1992 Summer	Barcelona	1992	Football	Football Men's Football	Silver
67461	POL	1992 Summer	Barcelona	1992	Rowing	Rowing Men's Coxed Fours	Bronze
67462	POL	1976 Summer	Montreal	1976	Volleyball	Volleyball Men's Volleyball	Gold
67466	POL	1924 Summer	Paris	1924	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
67468	POL	1988 Summer	Seoul	1988	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	Silver
67468	POL	1988 Summer	Seoul	1988	Canoeing	Canoeing Men's Canadian Doubles, 1,000 metres	Bronze
67472	TPE	2016 Summer	Rio de Janeiro	2016	Archery	Archery Women's Team	Bronze
67475	CHN	1992 Summer	Barcelona	1992	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
67475	CHN	1996 Summer	Atlanta	1996	Swimming	Swimming Women's 50 metres Freestyle	Silver
67475	CHN	1996 Summer	Atlanta	1996	Swimming	Swimming Women's 100 metres Freestyle	Gold
67475	CHN	1996 Summer	Atlanta	1996	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
67476	CHN	2004 Summer	Athina	2004	Weightlifting	Weightlifting Men's Featherweight	Silver
67492	FRA	1900 Summer	Paris	1900	Sailing	Sailing Mixed 0.5-1 Ton	Silver
67492	FRA	1900 Summer	Paris	1900	Sailing	Sailing Mixed 0.5-1 Ton	Bronze
67496	RSA	2012 Summer	London	2012	Swimming	Swimming Men's 100 metres Butterfly	Silver
67496	RSA	2012 Summer	London	2012	Swimming	Swimming Men's 200 metres Butterfly	Gold
67496	RSA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 200 metres Freestyle	Silver
67496	RSA	2016 Summer	Rio de Janeiro	2016	Swimming	Swimming Men's 100 metres Butterfly	Silver
67498	FRA	2016 Summer	Rio de Janeiro	2016	Sailing	Sailing Men's Windsurfer	Bronze
67499	FRA	2008 Summer	Beijing	2008	Cycling	Cycling Women's BMX	Silver
67503	FRA	1988 Summer	Seoul	1988	Sailing	Sailing Mixed Multihull	Gold
67508	FRA	1960 Summer	Roma	1960	Equestrianism	Equestrianism Men's Three-Day Event, Team	Bronze
67514	FRA	1932 Summer	Los Angeles	1932	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
67519	BEL	1906 Summer	Athina	1906	Fencing	Fencing Men's epee, Team	Bronze
67519	BEL	1912 Summer	Stockholm	1912	Fencing	Fencing Men's epee, Individual	Bronze
67519	BEL	1920 Summer	Antwerpen	1920	Fencing	Fencing Men's epee, Team	Silver
67522	NED	1928 Summer	Amsterdam	1928	Equestrianism	Equestrianism Men's Dressage, Team	Bronze
67525	FRA	1900 Summer	Paris	1900	Sailing	Sailing Mixed 2-3 Ton	Gold
67525	FRA	1900 Summer	Paris	1900	Sailing	Sailing Mixed 2-3 Ton	Gold
67534	FRA	1936 Summer	Berlin	1936	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Gold
67538	FRA	2016 Summer	Rio de Janeiro	2016	Fencing	Fencing Men's Foil, Team	Silver
67539	FRA	2004 Summer	Athina	2004	Gymnastics	Gymnastics Women's Uneven Bars	Gold
67543	NED	1984 Summer	Los Angeles	1984	Hockey	Hockey Women's Hockey	Gold
67551	FRA	1960 Summer	Roma	1960	Equestrianism	Equestrianism Men's Three-Day Event, Team	Bronze
67567	GBR	1936 Summer	Berlin	1936	Sailing	Sailing Mixed 6 metres	Gold
67568	GBR	1908 Summer	London	1908	Racquets	Racquets Men's Singles	Silver
67568	GBR	1908 Summer	London	1908	Racquets	Racquets Men's Doubles	Bronze
67570	GBR	1906 Summer	Athina	1906	Athletics	Athletics Men's High Jump	Gold
67570	GBR	1906 Summer	Athina	1906	Athletics	Athletics Men's Triple Jump	Silver
67570	GBR	1908 Summer	London	1908	Athletics	Athletics Men's High Jump	Silver
67571	GBR	1900 Summer	Paris	1900	Athletics	Athletics Men's High Jump	Silver
67571	GBR	1900 Summer	Paris	1900	Athletics	Athletics Men's Long Jump	Bronze
67584	POR	1928 Summer	Amsterdam	1928	Fencing	Fencing Men's epee, Team	Bronze
67588	USA	1984 Summer	Los Angeles	1984	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
67589	AUS	1956 Summer	Melbourne	1956	Athletics	Athletics Men's 4 x 400 metres Relay	Silver
67590	SWE	1948 Summer	London	1948	Football	Football Men's Football	Gold
67591	USA	1952 Summer	Helsinki	1952	Rowing	Rowing Men's Coxed Fours	Bronze
67594	USA	1912 Summer	Stockholm	1912	Equestrianism	Equestrianism Men's Three-Day Event, Team	Bronze
67596	USA	1904 Summer	St. Louis	1904	Swimming	Swimming Men's 50 yard Freestyle	Silver
67596	USA	1904 Summer	St. Louis	1904	Swimming	Swimming Men's 100 yard Freestyle	Bronze
67602	USA	1984 Summer	Los Angeles	1984	Athletics	Athletics Women's 4 x 400 metres Relay	Gold
67602	USA	1988 Summer	Seoul	1988	Athletics	Athletics Women's 4 x 400 metres Relay	Silver
67605	USA	1906 Summer	Athina	1906	Athletics	Athletics Men's 110 metres Hurdles	Gold
67611	FRA	1980 Summer	Moskva	1980	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	Silver
67624	URS	1976 Summer	Montreal	1976	Athletics	Athletics Women's 100 metres Hurdles	Bronze
67625	RUS	2000 Summer	Sydney	2000	Athletics	Athletics Women's Triple Jump	Silver
67625	RUS	2004 Summer	Athina	2004	Athletics	Athletics Women's Long Jump	Gold
67625	RUS	2004 Summer	Athina	2004	Athletics	Athletics Women's Triple Jump	Bronze
67625	RUS	2008 Summer	Beijing	2008	Athletics	Athletics Women's Long Jump	Silver
67625	RUS	2008 Summer	Beijing	2008	Athletics	Athletics Women's Triple Jump	Silver
67640	CAN	1992 Summer	Barcelona	1992	Athletics	Athletics Men's 20 kilometres Walk	Silver
67641	CAN	2012 Summer	London	2012	Football	Football Women's Football	Bronze
67659	BEL	1900 Summer	Paris	1900	Football	Football Men's Football	Bronze
67668	FRA	2000 Summer	Sydney	2000	Judo	Judo Women's Half-Heavyweight	Silver
67672	FRA	1932 Summer	Los Angeles	1932	Sailing	Sailing Mixed One Person Dinghy	Gold
67673	RUS	2000 Summer	Sydney	2000	Boxing	Boxing Men's Light-Heavyweight	Gold
67674	FRA	1956 Summer	Melbourne	1956	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
